scenario,GCAMRegion,GHG,2020,2030,2050,2100
Ref,Brazil,CO2,265.934074339321,303.92408034284904,272.9324491105076,238.94482542665762
Ref,Canada,CO2,175.54069096008385,267.66538230178,289.685439403425,217.70383994449625
Ref,Central America and Caribbean,CO2,72.5923743941266,86.154693019574,93.0253616470976,134.40281555976713
Ref,Central Asia,CO2,133.7177745173306,186.1923697896381,210.23233476095416,201.78100685628084
Ref,China,CO2,3691.5774769943196,4237.69448945036,3983.8936674527936,2142.4537173673098
Ref,Colombia,CO2,34.55784016353161,50.9181878741237,66.9099899850938,87.64433105270092
Ref,EU-12,CO2,191.39776875681295,207.4361804149909,228.68769295696907,180.15710846136452
Ref,EU-15,CO2,742.0566649139325,743.9557401340413,779.1016311533116,907.2672130208324
Ref,Europe_Eastern,CO2,79.22787479811736,101.8821916834411,120.3595083299916,96.2801611849585
Ref,Europe_Non_EU,CO2,131.37016335438244,156.6476080799222,186.89790676294558,200.7720774839221
Ref,European Free Trade Association,CO2,26.86863939636669,41.1408998883568,31.429741693316558,43.66976414248522
Ref,India,CO2,791.9550696282712,1257.88793563688,2103.333700091129,2630.9600179310255
Ref,Indonesia,CO2,238.5805700891371,299.092735213336,387.101186565315,406.26841754459963
Ref,Japan,CO2,305.6783525169516,295.24144279221565,272.8348133969822,179.77585560133207
Ref,Mexico,CO2,146.77405422604585,174.46598995917608,207.5832097014257,299.9651996095468
Ref,Middle East,CO2,585.9424353185777,653.0912136232463,787.3396969911938,1261.7315044731617
Ref,Pakistan,CO2,54.053414201615176,67.00179892984944,131.56728320575354,311.3083110620802
Ref,Russia,CO2,424.368268050334,561.0987522094849,669.3574847988531,597.5618221297514
Ref,South Africa,CO2,122.7160329088612,145.99727005122529,183.47332356814096,176.42987553452258
Ref,South America_Northern,CO2,22.2900232559565,44.61786409181191,59.362833564374604,74.13040705843105
Ref,South America_Southern,CO2,106.6219309968233,125.18776382106651,144.3864746656557,158.64741430553008
Ref,South Asia,CO2,57.009358500579204,75.74712288516139,126.61925728936197,371.6367075070507
Ref,South Korea,CO2,178.684444406804,169.50571081546198,158.087019531977,103.48366423601009
Ref,Southeast Asia,CO2,482.31926525560704,574.951923022406,694.2554628102564,934.2622827052206
Ref,USA,CO2,1324.3614927556712,1261.1369606136705,1432.8053887045148,1667.5130345333578
