GCAM_REG,Pollutant,AGG_SEC,MC (million Euros per kt),Delta EM (kt),EM (kt),CUM_REDUCTIONS (kt)
Central Asia,SO2,Power,1.237,-12.8052121,0,-52.2696765
Central Asia,SO2,Power,1.241,-7.4463299,0,-59.7160064
Central Asia,SO2,Power,1.339,-9.6440464,0,-69.3600528
Central Asia,SO2,Power,1.344,-7.821073,0,-77.1811258
Central Asia,SO2,Power,1.406,-11.1657759,0,-88.3469017
Central Asia,SO2,Power,9.448,-7.1068792,0,-95.4537809
Central Asia,SO2,Power,,0,535.3096424,-95.4537809
Central Asia,SO2,Residential/Commercial,0.458,-3.0793647,0,-3.0793647
Central Asia,SO2,Residential/Commercial,0.691,-0.0381503,0,-3.117515
Central Asia,SO2,Residential/Commercial,0.692,-3.6861352,0,-6.8036502
Central Asia,SO2,Residential/Commercial,0.743,-0.7455422,0,-7.5491924
Central Asia,SO2,Residential/Commercial,1.339,-2.3238902,0,-9.8730826
Central Asia,SO2,Residential/Commercial,1.396,-1.2432605,0,-11.1163431
Central Asia,SO2,Residential/Commercial,2.211,-0.5962528,0,-11.7125959
Central Asia,SO2,Residential/Commercial,4.442,-0.2859139,0,-11.9985098
Central Asia,SO2,Residential/Commercial,,0,146.3789249,-11.9985098
Central Asia,SO2,Transport,2.277,-2.2454504,0,-2.2454504
Central Asia,SO2,Transport,2.456,-4.5615354,0,-6.8069858
Central Asia,SO2,Transport,2.477,-4.1688764,0,-10.9758622
Central Asia,SO2,Transport,3.234,-5.1320913,0,-16.1079535
Central Asia,SO2,Transport,5.298,-6.063606,0,-22.1715595
Central Asia,SO2,Transport,11.435,-4.3341217,0,-26.5056812
Central Asia,SO2,Transport,,0,82.0525675,-26.5056812
Central Asia,SO2,Waste,-65254.767,-0.0102898,0,-0.0102898
Central Asia,SO2,Waste,4319.79,-0.0789565,0,-0.0892463
Central Asia,SO2,Waste,,0,0.618479,-0.0892463
Central Asia,VOC,ALL,,0,2235.379793,0
Central Asia,VOC,Agriculture,0.09,-52.4081646,0,-52.4081646
Central Asia,VOC,Agriculture,,0,632.8365685,-52.4081646
Central Asia,VOC,Industry,-0.022,-155.3806308,0,-155.3806308
Central Asia,VOC,Industry,1.121,-4.5267864,0,-159.9074172
Central Asia,VOC,Industry,14.406,-14.3054025,0,-174.2128197
Central Asia,VOC,Industry,14.533,-25.765473,0,-199.9782927
Central Asia,VOC,Industry,14.989,-25.0206129,0,-224.9989056
Central Asia,VOC,Industry,15.454,-24.3505514,0,-249.349457
Central Asia,VOC,Industry,15.476,-24.0407491,0,-273.3902061
Central Asia,VOC,Industry,15.491,-24.1970128,0,-297.5872189
Central Asia,VOC,Industry,15.594,-20.6723335,0,-318.2595524
Central Asia,VOC,Industry,,0,1025.132896,-318.2595524
Central Asia,VOC,Power,,0,3.4359696,0
Central Asia,VOC,Residential/Commercial,-0.003,-0.3816764,0,-0.3816764
Central Asia,VOC,Residential/Commercial,2.793,-0.0122657,0,-0.3939421
Central Asia,VOC,Residential/Commercial,3.583,-0.1639117,0,-0.5578538
Central Asia,VOC,Residential/Commercial,8.605,-0.0182118,0,-0.5760656
Central Asia,VOC,Residential/Commercial,21.482,-2.4474322,0,-3.0234978
Central Asia,VOC,Residential/Commercial,22.041,-0.8287743,0,-3.8522721
Central Asia,VOC,Residential/Commercial,22.898,-4.7886376,0,-8.6409097
Central Asia,VOC,Residential/Commercial,24.302,-2.107781,0,-10.7486907
Central Asia,VOC,Residential/Commercial,54.932,-6.5218331,0,-17.2705238
Central Asia,VOC,Residential/Commercial,,0,46.6820515,-17.2705238
Central Asia,VOC,Transport,-8.194,-3.7970044,0,-3.7970044
Central Asia,VOC,Transport,0.071,-2.0073853,0,-5.8043897
Central Asia,VOC,Transport,0.191,-25.3655099,0,-31.1698996
Central Asia,VOC,Transport,1.273,-25.0604808,0,-56.2303804
Central Asia,VOC,Transport,1.339,-11.7629417,0,-67.9933221
Central Asia,VOC,Transport,1.474,-28.2470006,0,-96.2403227
Central Asia,VOC,Transport,1.525,-21.3636879,0,-117.6040106
Central Asia,VOC,Transport,1.588,-20.2940588,0,-137.8980694
Central Asia,VOC,Transport,1.71,-30.4217828,0,-168.3198522
Central Asia,VOC,Transport,2.496,-17.3358334,0,-185.6556856
Central Asia,VOC,Transport,12.44,-32.3112771,0,-217.9669627
Central Asia,VOC,Transport,,0,504.4490271,-217.9669627
Central Asia,VOC,Waste,-5600.804,-0.1198861,0,-0.1198861
Central Asia,VOC,Waste,0,-0.0150424,0,-0.1349285
Central Asia,VOC,Waste,2.441,-0.0180559,0,-0.1529844
Central Asia,VOC,Waste,6.8,-0.3033522,0,-0.4563366
Central Asia,VOC,Waste,6.826,-0.0311855,0,-0.4875221
Central Asia,VOC,Waste,7.676,-0.0803843,0,-0.5679064
Central Asia,VOC,Waste,30.029,-1.3648649,0,-1.9327713
Central Asia,VOC,Waste,480.001,-1.4203935,0,-3.3531648
Central Asia,VOC,Waste,,0,22.8432802,-3.3531648
China,NH3,ALL,,0,10570.91388,0
China,NH3,Agriculture,-0.133,-59.5258065,0,-59.5258065
China,NH3,Agriculture,0.231,-264.8168403,0,-324.3426468
China,NH3,Agriculture,0.435,-325.106455,0,-649.4491018
China,NH3,Agriculture,0.609,-325.1064544,0,-974.5555562
China,NH3,Agriculture,0.633,-325.1064551,0,-1299.662011
China,NH3,Agriculture,0.647,-325.1064555,0,-1624.768467
China,NH3,Agriculture,0.692,-325.1064554,0,-1949.874922
China,NH3,Agriculture,0.802,-325.1064552,0,-2274.981377
China,NH3,Agriculture,1.288,-325.0874539,0,-2600.068831
China,NH3,Agriculture,2.891,-318.4081555,0,-2918.476987
China,NH3,Agriculture,9.522,-220.1226847,0,-3138.599672
China,NH3,Agriculture,,0,9175.514578,-3138.599672
China,NH3,Industry,-2364.757,-0.0414824,0,-0.0414824
China,NH3,Industry,8.917,-6.7172377,0,-6.7587201
China,NH3,Industry,8.957,-104.93954,0,-111.6982601
China,NH3,Industry,,0,346.4425319,-111.6982601
China,NH3,Other,,0,888.410286,0
China,NH3,Power,19.617,-0.0442301,0,-0.0442301
China,NH3,Power,,0,131.0770911,-0.0442301
China,NH3,Residential/Commercial,,0,12.5092475,0
China,NH3,Transport,-10.076,-0.6838088,0,-0.6838088
China,NH3,Transport,0,-0.175842,0,-0.8596508
China,NH3,Transport,,0,16.9601469,-0.8596508
China,NOX,ALL,,0,12053.23945,0
China,NOX,Agriculture,,0,1650.576174,0
China,NOX,Industry,-13.974,-7.0200092,0,-7.0200092
China,NOX,Industry,0.577,-37.9832463,0,-45.0032555
China,NOX,Industry,0.752,-6.4834548,0,-51.4867103
China,NOX,Industry,0.968,-168.4159861,0,-219.9026964
China,NOX,Industry,1.209,-332.1812714,0,-552.0839678
China,NOX,Industry,1.777,-300.2287743,0,-852.3127421
China,NOX,Industry,3.061,-298.2659718,0,-1150.578714
China,NOX,Industry,3.391,-330.9838518,0,-1481.562566
China,NOX,Industry,4.083,-279.8684785,0,-1761.431044
China,NOX,Industry,5.101,-169.8019447,0,-1931.232989
China,NOX,Industry,10.418,-190.2623573,0,-2121.495346
China,NOX,Industry,,0,4227.742583,-2121.495346
China,NOX,Power,0,-0.4556488,0,-0.4556488
China,NOX,Power,0.192,-2.4753004,0,-2.9309492
China,NOX,Power,0.256,-7.569237,0,-10.5001862
China,NOX,Power,0.3,-21.8199431,0,-32.3201293
China,NOX,Power,0.705,-3.0092019,0,-35.3293312
China,NOX,Power,2.202,-5.7266759,0,-41.0560071
China,NOX,Power,2.406,-5.5872165,0,-46.6432236
China,NOX,Power,4.14,-0.0614183,0,-46.7046419
China,NOX,Power,5.428,-27.127694,0,-73.8323359
China,NOX,Power,5.511,-87.8929169,0,-161.7252528
China,NOX,Power,7.456,-9.7344866,0,-171.4597394
China,NOX,Power,,0,2090.496613,-171.4597394
China,NOX,Residential/Commercial,0,-0.0404915,0,-0.0404915
China,NOX,Residential/Commercial,1.131,-0.4651101,0,-0.5056016
China,NOX,Residential/Commercial,1.137,-1.726417,0,-2.2320186
China,NOX,Residential/Commercial,1.604,-1.9480623,0,-4.1800809
China,NOX,Residential/Commercial,2.258,-1.8858223,0,-6.0659032
China,NOX,Residential/Commercial,2.262,-0.5434233,0,-6.6093265
China,NOX,Residential/Commercial,2.421,-2.7188749,0,-9.3282014
China,NOX,Residential/Commercial,4.236,-1.5411774,0,-10.8693788
China,NOX,Residential/Commercial,6.606,-1.0935495,0,-11.9629283
China,NOX,Residential/Commercial,24.49,-36.2225725,0,-48.1855008
China,NOX,Residential/Commercial,,0,246.065682,-48.1855008
China,NOX,Transport,-1.065,-6.4679252,0,-6.4679252
China,NOX,Transport,0.031,-364.9244046,0,-371.3923298
China,NOX,Transport,0.132,-356.0971452,0,-727.489475
China,NOX,Transport,0.298,-210.1055582,0,-937.5950332
China,NOX,Transport,0.965,-64.9709551,0,-1002.565988
China,NOX,Transport,1.898,-93.4351634,0,-1096.001152
China,NOX,Transport,2.49,-96.3704795,0,-1192.371631
China,NOX,Transport,3.866,-70.5207967,0,-1262.892428
China,NOX,Transport,3.979,-93.5721401,0,-1356.464568
China,NOX,Transport,5.482,-143.3093296,0,-1499.773898
China,NOX,Transport,20.394,-154.2462949,0,-1654.020192
China,NOX,Transport,,0,3780.64288,-1654.020192
China,NOX,Waste,-504.338,-13.9362889,0,-13.9362889
China,NOX,Waste,0,-0.2998811,0,-14.23617
China,NOX,Waste,0.649,-0.0415856,0,-14.2777556
China,NOX,Waste,4.953,-0.0117484,0,-14.289504
China,NOX,Waste,93.096,-11.64378,0,-25.933284
China,NOX,Waste,,0,57.7155167,-25.933284
China,PM,ALL,,0,3345.130629,0
China,PM,Agriculture,553.714,-1.9838781,0,-1.9838781
China,PM,Agriculture,,0,324.2350097,-1.9838781
China,PM,Industry,-1.893,-51.8275055,0,-51.8275055
China,PM,Industry,0.022,-25.0213675,0,-76.848873
China,PM,Industry,0.043,-120.8701877,0,-197.7190607
China,PM,Industry,0.151,-121.8190364,0,-319.5380971
China,PM,Industry,0.532,-106.4707148,0,-426.0088119
China,PM,Industry,1.195,-114.4419048,0,-540.4507167
China,PM,Industry,2.076,-90.4141121,0,-630.8648288
China,PM,Industry,4.215,-90.3142024,0,-721.1790312
China,PM,Industry,7.954,-88.5564101,0,-809.7354413
China,PM,Industry,12.223,-63.5753866,0,-873.3108279
China,PM,Industry,177.29,-34.0319095,0,-907.3427374
China,PM,Industry,,0,1882.041345,-907.3427374
China,PM,Power,1.378,-6.4061467,0,-6.4061467
China,PM,Power,1.427,-6.6179568,0,-13.0241035
China,PM,Power,2.397,-7.4999526,0,-20.5240561
China,PM,Power,5.196,-1.1384287,0,-21.6624848
China,PM,Power,5.268,-1.9278303,0,-23.5903151
China,PM,Power,6.36,-0.0192279,0,-23.609543
China,PM,Power,,0,160.9394997,-23.609543
China,PM,Residential/Commercial,0,-20.3912096,0,-20.3912096
China,PM,Residential/Commercial,3.907,-0.0778098,0,-20.4690194
China,PM,Residential/Commercial,4.033,-5.3719608,0,-25.8409802
China,PM,Residential/Commercial,4.061,-0.0868449,0,-25.9278251
China,PM,Residential/Commercial,4.189,-11.3667012,0,-37.2945263
China,PM,Residential/Commercial,4.665,-15.9440653,0,-53.2385916
China,PM,Residential/Commercial,14.69,-13.3068812,0,-66.5454728
China,PM,Residential/Commercial,53.941,-41.4136749,0,-107.9591477
China,PM,Residential/Commercial,,0,239.4576406,-107.9591477
China,PM,Transport,-31.903,-0.2159678,0,-0.2159678
China,PM,Transport,0.28,-0.0021562,0,-0.218124
China,PM,Transport,0.405,-1.2118735,0,-1.4299975
China,PM,Transport,0.461,-21.0592938,0,-22.4892913
China,PM,Transport,0.465,-11.8691482,0,-34.3584395
China,PM,Transport,0.898,-10.7109913,0,-45.0694308
China,PM,Transport,2.193,-19.772189,0,-64.8416198
China,PM,Transport,5.354,-15.3493251,0,-80.1909449
China,PM,Transport,7.728,-8.2940094,0,-88.4849543
China,PM,Transport,12.16,-24.861911,0,-113.3468653
China,PM,Transport,154.957,-15.5062684,0,-128.8531337
China,PM,Transport,,0,337.7111293,-128.8531337
China,PM,Waste,-157.3,-44.6827156,0,-44.6827156
China,PM,Waste,0,-3.4793816,0,-48.1620972
China,PM,Waste,3.163,-1.993482,0,-50.1555792
China,PM,Waste,3.206,-10.7929664,0,-60.9485456
China,PM,Waste,3.725,-14.8931202,0,-75.8416658
China,PM,Waste,8.221,-19.9182672,0,-95.759933
China,PM,Waste,14.013,-32.0877733,0,-127.8477063
China,PM,Waste,77.651,-40.9154494,0,-168.7631557
China,PM,Waste,,0,400.7460046,-168.7631557
China,SO2,ALL,,0,6165.38939,0
China,SO2,Agriculture,,0,7.7931105,0
China,SO2,Industry,-36.14,-2.7143226,0,-2.7143226
China,SO2,Industry,0.7,-176.2521567,0,-178.9664793
China,SO2,Industry,1.104,-183.199825,0,-362.1663043
China,SO2,Industry,1.454,-179.2402227,0,-541.406527
China,SO2,Industry,1.777,-177.9658365,0,-719.3723635
China,SO2,Industry,2.632,-177.7224756,0,-897.0948391
China,SO2,Industry,3.626,-165.1195975,0,-1062.214437
China,SO2,Industry,5.797,-153.220719,0,-1215.435156
China,SO2,Industry,9.058,-124.1250293,0,-1339.560185
China,SO2,Industry,12.317,-112.8761598,0,-1452.436345
China,SO2,Industry,14.04,-65.7440447,0,-1518.180389
China,SO2,Industry,,0,4474.351615,-1518.180389
China,SO2,Power,2.494,-1.7153166,0,-1.7153166
China,SO2,Power,5.324,-11.8451095,0,-13.5604261
China,SO2,Power,13.493,-46.9597777,0,-60.5202038
China,SO2,Power,15.466,-58.938115,0,-119.4583188
China,SO2,Power,23.929,-99.2527045,0,-218.7110233
China,SO2,Power,,0,1108.445042,-218.7110233
China,SO2,Residential/Commercial,0.754,-1.3998668,0,-1.3998668
China,SO2,Residential/Commercial,2.259,-6.7990767,0,-8.1989435
China,SO2,Residential/Commercial,3.76,-8.4744988,0,-16.6734423
China,SO2,Residential/Commercial,3.975,-4.0430332,0,-20.7164755
China,SO2,Residential/Commercial,6.942,-8.5402207,0,-29.2566962
China,SO2,Residential/Commercial,7.02,-7.4690272,0,-36.7257234
China,SO2,Residential/Commercial,9.093,-5.610706,0,-42.3364294
China,SO2,Residential/Commercial,16.329,-5.1772208,0,-47.5136502
China,SO2,Residential/Commercial,,0,388.4752037,-47.5136502
China,SO2,Transport,2.259,-2.9077965,0,-2.9077965
China,SO2,Transport,2.296,-1.5966647,0,-4.5044612
China,SO2,Transport,3.161,-8.0615052,0,-12.5659664
China,SO2,Transport,7.202,-9.7648702,0,-22.3308366
China,SO2,Transport,8.22,-4.8170842,0,-27.1479208
China,SO2,Transport,13.911,-5.9459389,0,-33.0938597
China,SO2,Transport,16.494,-11.0910502,0,-44.1849099
China,SO2,Transport,,0,174.0877799,-44.1849099
China,SO2,Waste,-2390.074,-2.9407432,0,-2.9407432
China,SO2,Waste,0.002,-0.0638293,0,-3.0045725
China,SO2,Waste,3.088,-0.0087446,0,-3.0133171
China,SO2,Waste,349.601,-2.1058983,0,-5.1192154
China,SO2,Waste,,0,12.2366391,-5.1192154
China,VOC,ALL,,0,15278.03069,0
China,VOC,Agriculture,,0,293.0956388,0
China,VOC,Industry,-0.015,-6343.675808,0,-6343.675808
China,VOC,Industry,0,-3.6669934,0,-6347.342801
China,VOC,Industry,436.429,-0.0111365,0,-6347.353938
China,VOC,Industry,,0,13312.06732,-6347.353938
China,VOC,Power,,0,57.092117,0
China,VOC,Residential/Commercial,0,-6.7545106,0,-6.7545106
China,VOC,Residential/Commercial,3.922,-0.2428069,0,-6.9973175
China,VOC,Residential/Commercial,5.08,-3.0479268,0,-10.0452443
China,VOC,Residential/Commercial,23.567,-85.2386401,0,-95.2838844
China,VOC,Residential/Commercial,,0,141.9901567,-95.2838844
China,VOC,Transport,-0.995,-6.9273858,0,-6.9273858
China,VOC,Transport,0.369,-0.064422,0,-6.9918078
China,VOC,Transport,1.051,-0.1571576,0,-7.1489654
China,VOC,Transport,2.146,-9.4858372,0,-16.6348026
China,VOC,Transport,4.747,-0.244447,0,-16.8792496
China,VOC,Transport,22.242,-116.8437799,0,-133.7230295
China,VOC,Transport,,0,1101.064967,-133.7230295
China,VOC,Waste,-170.322,-41.2664881,0,-41.2664881
China,VOC,Waste,3.68,-1.9245897,0,-43.1910778
China,VOC,Waste,9.198,-0.0247345,0,-43.2158123
China,VOC,Waste,26.882,-113.7104352,0,-156.9262475
China,VOC,Waste,,0,372.7204895,-156.9262475
Colombia,NH3,ALL,,0,534.8191193,0
Colombia,NH3,Agriculture,-0.253,-15.2716545,0,-15.2716545
Colombia,NH3,Agriculture,0.141,-14.9675876,0,-30.2392421
Colombia,NH3,Agriculture,0.152,-15.3460557,0,-45.5852978
Colombia,NH3,Agriculture,0.319,-15.3460558,0,-60.9313536
Colombia,NH3,Agriculture,0.639,-15.3460556,0,-76.2774092
Colombia,NH3,Agriculture,0.838,-15.3460558,0,-91.623465
Colombia,NH3,Agriculture,1.362,-15.3460557,0,-106.9695207
Colombia,NH3,Agriculture,1.72,-15.3460557,0,-122.3155764
Colombia,NH3,Agriculture,2.231,-15.3460558,0,-137.6616322
Colombia,NH3,Agriculture,11.689,-14.6861435,0,-152.3477757
Colombia,NH3,Agriculture,,0,514.1856632,-152.3477757
Colombia,NH3,Industry,16.397,-0.5096122,0,-0.5096122
Colombia,NH3,Industry,,0,0.7593996,-0.5096122
Colombia,NH3,Other,,0,17.166,0
Colombia,NH3,Power,,0,0.0214509,0
Colombia,NH3,Residential/Commercial,,0,0.5751339,0
Colombia,NH3,Transport,-22.041,-0.4523724,0,-0.4523724
Colombia,NH3,Transport,261.085,-0.1502998,0,-0.6026722
Colombia,NH3,Transport,,0,2.1114717,-0.6026722
Colombia,NOX,ALL,,0,391.4353969,0
Colombia,NOX,Agriculture,0.553,-6.277313,0,-6.277313
Colombia,NOX,Agriculture,,0,73.2871418,-6.277313
Colombia,NOX,Industry,-8.285,-0.9634578,0,-0.9634578
Colombia,NOX,Industry,0.084,-1.3147614,0,-2.2782192
Colombia,NOX,Industry,0.338,-0.9596357,0,-3.2378549
Colombia,NOX,Industry,0.403,-17.5774508,0,-20.8153057
Colombia,NOX,Industry,0.505,-14.7109861,0,-35.5262918
Colombia,NOX,Industry,0.875,-20.3302117,0,-55.8565035
Colombia,NOX,Industry,1.809,-13.9206269,0,-69.7771304
Colombia,NOX,Industry,4.224,-3.7299017,0,-73.5070321
Colombia,NOX,Industry,4.848,-4.0530368,0,-77.5600689
Colombia,NOX,Industry,10.204,-6.4280963,0,-83.9881652
Colombia,NOX,Industry,,0,111.1099671,-83.9881652
Colombia,NOX,Power,0.432,-0.190515,0,-0.190515
Colombia,NOX,Power,2.133,-2.2477861,0,-2.4383011
Colombia,NOX,Power,2.601,-0.0232596,0,-2.4615607
Colombia,NOX,Power,9.641,-0.9379932,0,-3.3995539
Colombia,NOX,Power,,0,5.1662458,-3.3995539
Colombia,NOX,Residential/Commercial,1.241,-0.01912,0,-0.01912
Colombia,NOX,Residential/Commercial,3.321,-0.6583236,0,-0.6774436
Colombia,NOX,Residential/Commercial,12.781,-2.0050764,0,-2.68252
Colombia,NOX,Residential/Commercial,,0,10.97452,-2.68252
Colombia,NOX,Transport,-4.711,-2.1166892,0,-2.1166892
Colombia,NOX,Transport,0.132,-16.1513836,0,-18.2680728
Colombia,NOX,Transport,0.338,-20.0286633,0,-38.2967361
Colombia,NOX,Transport,0.373,-3.2203331,0,-41.5170692
Colombia,NOX,Transport,1.386,-0.6389672,0,-42.1560364
Colombia,NOX,Transport,1.887,-4.819886,0,-46.9759224
Colombia,NOX,Transport,2.221,-20.988299,0,-67.9642214
Colombia,NOX,Transport,3.537,-16.5768141,0,-84.5410355
Colombia,NOX,Transport,4.921,-16.9352622,0,-101.4762977
Colombia,NOX,Transport,27.391,-11.4364037,0,-112.9127014
Colombia,NOX,Transport,,0,189.9325237,-112.9127014
Colombia,NOX,Waste,-546.411,-0.4237742,0,-0.4237742
Colombia,NOX,Waste,0,-0.0182329,0,-0.4420071
Colombia,NOX,Waste,52.652,-0.1807294,0,-0.6227365
Colombia,NOX,Waste,,0,0.9649985,-0.6227365
Colombia,PM,ALL,,0,113.6847699,0
Colombia,PM,Agriculture,0.12,-28.8664756,0,-28.8664756
Colombia,PM,Agriculture,552.878,-0.5065284,0,-29.373004
Colombia,PM,Agriculture,,0,43.5539173,-29.373004
Colombia,PM,Industry,-2.276,-3.5073367,0,-3.5073367
Colombia,PM,Industry,0.031,-1.9806244,0,-5.4879611
Colombia,PM,Industry,0.094,-4.0110321,0,-9.4989932
Colombia,PM,Industry,1.093,-5.2922519,0,-14.7912451
Colombia,PM,Industry,2.969,-5.5537393,0,-20.3449844
Colombia,PM,Industry,11.312,-1.7687072,0,-22.1136916
Colombia,PM,Industry,55.784,-0.0025168,0,-22.1162084
Colombia,PM,Industry,434.437,-1.5096592,0,-23.6258676
Colombia,PM,Industry,,0,30.377318,-23.6258676
Colombia,PM,Power,3.247,-0.0299219,0,-0.0299219
Colombia,PM,Power,9.934,-0.1985329,0,-0.2284548
Colombia,PM,Power,,0,0.2377459,-0.2284548
Colombia,PM,Residential/Commercial,0,-1.3047663,0,-1.3047663
Colombia,PM,Residential/Commercial,6.016,-0.6122225,0,-1.9169888
Colombia,PM,Residential/Commercial,20.166,-4.5144641,0,-6.4314529
Colombia,PM,Residential/Commercial,53.265,-7.9830216,0,-14.4144745
Colombia,PM,Residential/Commercial,76.772,-4.254973,0,-18.6694475
Colombia,PM,Residential/Commercial,,0,25.7629945,-18.6694475
Colombia,PM,Transport,-1802.878,-0.0055305,0,-0.0055305
Colombia,PM,Transport,0.631,-1.7585089,0,-1.7640394
Colombia,PM,Transport,1.574,-0.3426844,0,-2.1067238
Colombia,PM,Transport,16.402,-1.0147347,0,-3.1214585
