GCAM_REG,Pollutant,AGG_SEC,MC (million Euros per kt),Delta EM (kt),GAINS_EM_2030(kt),GAINS_CUM_REDUCTIONS_2030(kt),REF2020,REF2030,REF2050,REF2100,Efficiency2030,Efficiency2050,Efficiency2100,Equity2030,Equity2050,Equity2100
Africa_Northern,PM,Power,NA,0,1.7269644,-1.4233997,69.48939314702,181.94817721602487,354.9182487213001,688.3368120665301,178.536038179059,97.5771417983999,10.60540912707427,147.92568138970162,74.13588549851002,11.18396363517838
Africa_Northern,PM,Residential/Commercial,NA,0,18.3921631,-8.7271197,341.782081311,300.47709527000006,257.008909795,186.56095339750001,314.8439034290001,254.29060008000005,184.91354185370005,300.13305659699995,251.861636708,184.9028065599
Africa_Northern,PM,Transport,NA,0,369.6481421,-262.322564,175.43464872119998,155.98537298112998,147.18335788475,270.1512452253999,151.02233904043004,126.15738672481999,123.55563249010281,155.41486233339,139.50557215045,136.05922501192984
Africa_Northern,SO2,Agriculture,NA,0,5.3515122,-4.0136341,23.0839119492199,18.47802845839799,9.915579838866,3.416375526099,18.55966940200398,8.70357818520799,1.074696203326,19.08398062417399,10.03042755551899,1.21237476600499
Africa_Northern,SO2,Industry,NA,0,371.5902118,-253.2387102,351.54244664726104,415.93237772193396,485.62620728839295,349.866045950595,403.876592952679,438.85106765934,181.151391670216,420.22413789137704,483.14880570430296,192.1405608520009
Africa_Northern,SO2,Power,NA,0,79.1953931,-72.0319122,561.98058767,486.8088262199981,371.12488704699996,251.95944506099897,341.161649889,103.955947669,20.19582292373999,420.9317245953,213.0214503986,17.01096936271097
Africa_Northern,SO2,Residential/Commercial,NA,0,3.3438051,-0.2899487,24.02443663,21.71628927,18.821233499999998,18.9493549,21.75143652,17.74300599,18.144754058999997,22.01523168,18.37128906,18.200764645
Africa_Northern,SO2,Transport,NA,0,15.7055213,-4.1865745,239.90470459421502,218.940429564007,197.947425392929,345.58102304128795,209.6528196175099,167.102059094174,158.35135203199798,218.18647599645698,185.946289722395,174.487339519179
Africa_Northern,VOC,Agriculture,NA,0,396.2050017,-56.5922415,155.25544500197097,183.35895265145183,235.53203747100378,287.2378408873189,186.48729328768198,246.273315355354,329.5160278767309,186.15981505776188,243.442552968182,316.927492721631
Africa_Northern,VOC,Industry,NA,0,1028.098459,-300.3650481,558.9572078402001,695.1010486714999,837.378722840193,1363.8916824777568,670.3899803188999,772.1491024583229,1177.8461034218751,691.3067450822999,800.944152280973,1191.461289599655
Africa_Northern,VOC,Power,NA,0,3.402439,0,835.7072881871101,1140.53147050644,1953.6788643017699,3036.0661072162097,1057.439890988939,1416.62974598271,2204.259490212909,1046.4124871604702,1572.3814549948102,2176.4187809924033
Africa_Northern,VOC,Residential/Commercial,NA,0,21.6791624,-11.6801388,266.0677192,259.9237133,249.485352,314.81658289999996,268.2264394,250.95074219999998,314.12594373999997,261.55650469999995,249.58825470000002,314.15787108
Africa_Northern,VOC,Transport,NA,0,1126.750045,-754.9027841,901.878620443198,815.0034809889099,803.40056491789,1213.870794582489,774.17543465831,679.70133109416,631.2407004713289,810.1276969941299,757.739641752339,681.824953830036
Africa_Southern,NH3,Agriculture,NA,0,1437.680962,-436.6948579,548.4324386199106,705.7786546637109,1103.4766467111208,1907.2771065944487,553.3537437459438,576.4019583149455,717.7354456087019,613.0731601283059,705.6652611765319,915.7121904290935
Africa_Southern,NH3,Industry,NA,0,1.0597058,-0.4892891,22.76314104912399,38.351353132099895,100.96542269764288,367.317016090503,39.85423917524999,77.01654665477788,71.295756025034,38.698659423709984,90.943999084381,102.1374771387989
Africa_Southern,NH3,Power,NA,0,0.0278318,0,102.578006595299,145.70284077329998,245.55758245363,723.2792629503,110.7114993216,129.30674781513,191.848351859699,137.8079711745,234.300061180829,354.43396375
Africa_Southern,NH3,Residential/Commercial,NA,0,3.6024874,0,566.3309589052001,667.7295944899,824.4402617653001,823.29133806949994,676.7373947393,794.75005100894,811.377606946454,661.1543423866,791.93715114882,812.7064458015369
Africa_Southern,NH3,Transport,NA,0,4.7212717,-2.5871611,0.537802645885999,0.594243264073,1.111986942423,6.30201617901,0.5637973813859999,0.963619415542999,3.6382940200579896,0.600137896758,1.0962118140749901,4.534974109017989
Africa_Southern,NOX,Agriculture,NA,0,196.7029762,-84.9752004,140.02804795252698,167.8705859702959,218.70713490529184,277.0753276340399,143.81210773576692,136.52062603415393,110.512146049826,155.06965974690695,161.63836543898393,139.99848500228396
Africa_Southern,NOX,Industry,NA,0,137.1184723,-101.5921578,547.15781244,2174.8058442289994,18427.500799381494,74897.8226474576,1668.605862633,4454.306335847698,4168.918797703149,3171.69820776,17675.64215573249,9597.748138862798
Africa_Southern,NOX,Power,NA,0,20.747405,-12.9668057,104.79238094999995,229.47008443200002,587.546942835998,1362.91328079,90.82342677870001,140.75148717289986,242.40535573941398,183.21362140622998,448.878315627846,200.374874712973
Africa_Southern,NOX,Residential/Commercial,NA,0,41.12468,-4.939212,115.96192785999999,126.29987170400001,125.70477941,43.4041772259,127.2082610693,108.35059687530001,36.10777223682,124.021801881,112.958997522,37.16991267106
Africa_Southern,NOX,Transport,NA,0,669.5942079,-489.5087598,341.51062207656497,313.83392099832594,338.9370343939499,1141.60729856382,301.6591111211489,295.3895252291257,522.5985835648899,316.31057411294483,337.5903781339888,726.640297665959
Africa_Southern,PM,Agriculture,NA,0,529.8411228,-391.309236,66.39417370459665,79.62978700218683,86.51672793983589,48.37655768549315,77.92832215293528,69.92760113581446,18.133386691862633,75.8469580288311,69.55635560300851,22.87969313260826
Africa_Southern,PM,Industry,NA,0,103.0467148,-80.9548285,59.142352552162,95.2671993896205,224.50063661347681,626.3023160368352,99.9151693646403,170.75099545408608,40.79143576986718,93.37469701867435,184.31986572676456,79.00392418545738
Africa_Southern,PM,Power,NA,0,0.8990518,-0.839099,9.505896555078001,19.76830983988629,51.950557976614,172.7830772650399,9.40794979523189,10.128334985351,0.3741027383995001,14.9809070921147,28.162780977790803,2.0711492186330003
Africa_Southern,PM,Residential/Commercial,NA,0,173.2519975,-125.9037795,839.0816401220002,889.7491707137002,742.1879828286001,117.27420749880002,917.43042062111,658.2604219122911,104.98401773794222,864.9377195041002,653.3332512829099,106.1132138899162
Africa_Southern,PM,Transport,NA,0,71.2042264,-54.2454191,29.013554724989973,27.38472475067997,29.257356076542,113.38839965709288,26.77562462453997,25.829001349921,49.249041941390054,27.584534610159988,29.32672746463898,70.11703676240438
Africa_Southern,SO2,Agriculture,NA,0,49.620555,-37.2154163,16.76357459179098,18.066406450950982,18.97170510393999,14.70845436994099,16.47234676626899,14.20996128698699,6.11000504970199,17.91604651384498,17.09289637540498,7.81587642661099
Africa_Southern,SO2,Industry,NA,0,214.6586809,-47.073605,1384.68164687035,2256.4784620445594,5745.817329223694,10512.549001566216,2197.43060252192,4291.895782418816,5458.876329628479,2307.06180669285,5518.075181652163,5817.6453353679
Africa_Southern,SO2,Power,NA,0,21.499481,-18.4867854,110.87165623,256.43449157999896,751.0013235291,1984.969607063,89.868440372,105.5817151880999,33.73475114283197,210.778712928298,577.007394112699,66.168742828399985
Africa_Southern,SO2,Residential/Commercial,NA,0,22.8341221,-11.8179868,34.479389923899994,37.15716262982,38.64272664883,12.7907980442,36.30693461845,32.523071525860004,11.18118821833,37.86081522656,36.70204605217,11.7543440279
Africa_Southern,SO2,Transport,NA,0,1.8194272,-0.6357668,38.77257420399999,35.79950104249999,33.71244072039998,103.86767011952988,34.59168698649998,29.193436365,45.24288912223389,36.31232646549998,33.7321741007,64.008255721054
Africa_Southern,VOC,Agriculture,NA,0,937.3418946,-524.7373691,761.2526188302237,923.0525977694666,1134.6359927913584,1081.1649047959095,818.7488405973955,772.8214243459514,483.74306744828664,861.0798949782014,879.2356197239499,600.2273866355856
Africa_Southern,VOC,Industry,NA,0,557.7382319,-138.5575148,645.708387309,1474.9410254537001,7969.54694931383,24518.844362738815,1291.02318833,2816.23187811323,3845.503678973765,1808.9907497016904,7537.1996793278895,5355.6492863615695
Africa_Southern,VOC,Power,NA,0,1.747779,-1.0689131,1516.2684009385,1810.4800019839988,2103.8321609326804,1594.4990825109999,1474.59590065143,1245.31727937499,473.20205630726497,1732.9592237559102,2022.754309467183,819.5430339950399
Africa_Southern,VOC,Residential/Commercial,NA,0,353.4893216,-212.4322689,1339.386352954,1485.1672204249,1489.5599378074,440.90715091100003,1533.7045631281,1392.29865170445,484.22452930320395,1452.4881317573,1372.4613844091,488.89922936179
Africa_Southern,VOC,Transport,NA,0,261.7282147,-209.6688574,340.3787594965649,319.8526643943268,424.86305548095,1680.275198441818,306.0621017871489,367.28478049912576,837.0930687395198,323.032315358945,424.6010694539889,1137.74237791726
Africa_Western,NH3,Agriculture,NA,0,2974.622567,-846.832851,1338.2285188770356,1774.1890807595037,2991.6288884938185,5514.998933133409,1540.9903166072686,1830.5780159071353,2453.399924805989,1642.2028747957645,2234.716519863379,3008.7072184116596
Africa_Western,NH3,Industry,NA,0,2.4857031,-1.3183464,52.45123608525,93.20348624687499,243.454176309989,400.909549797445,95.37640441508299,223.21459967012,104.33980384796,91.012945210105,202.4010441012,105.3868092218499
Africa_Western,NH3,Power,NA,0,0.0586342,-0.001208,0.9155979453999988,3.5953197437,27.231630440100002,348.28227440844,2.4144177761,3.30573411309999,0.6228197910000001,2.8666408117,9.250463205099999,2.2944044674799997
Africa_Western,NH3,Residential/Commercial,NA,0,11.8089834,0,1842.253069544,2226.990040948,3018.777737912,3102.0074663699997,2254.297201613,2923.953208125,2925.08357144,2221.8601533690003,2875.359074016,2932.2961101899996
Africa_Western,NH3,Transport,NA,0,14.7182571,-8.697476,0.8017566349999999,0.9894431427,2.33528103189999,12.217806452,0.9422356757,2.05369930099999,7.9347838370999995,0.9899203716999998,2.2728308922,8.519677144
Africa_Western,NOX,Agriculture,NA,0,637.9030579,-108.7157636,483.0512168705387,582.7582536998605,748.7287901221727,1043.0676973020707,531.3147512757678,519.2777835381144,512.9052808699986,555.3260141342907,610.8081422643547,614.1210123007576
Africa_Western,NOX,Industry,NA,0,372.6404497,-281.470506,192.0262150713,364.6808166558,1162.57921491764,3017.299665242814,353.64503967649995,864.01149382754,613.438939570529,380.6674685318,1076.9556070122387,703.55648166151
Africa_Western,NOX,Power,NA,0,45.97207,-32.5968507,166.1808423939999,252.98348433259997,595.0481687125999,1880.6781851153996,168.4664767067999,171.0888360579998,460.4690189452239,217.7719562322798,317.26755801875,258.01539008618704
Africa_Western,NOX,Residential/Commercial,NA,0,102.16016,-4.870818,481.91290187000004,544.2817101,624.3677864,342.829868,551.6350204,546.1987342,233.685872,533.4412439999999,540.3363323,237.329294
Africa_Western,NOX,Transport,NA,0,1257.045957,-974.2029024,733.4404162,703.7153385999999,885.10778179,3192.626704044,670.1128315999989,760.6176363799989,1443.036926374999,705.5483498,872.7056488000001,1686.409229635999
Africa_Western,PM,Agriculture,NA,0,685.1679872,-501.0344882,151.5055722297778,175.6519851399298,189.97072317359545,181.05992276793455,165.6296618563186,148.50063735075892,102.4224959909425,169.76890365158104,164.800986819693,117.28656939998281
Africa_Western,PM,Industry,NA,0,214.9971097,-174.1801152,164.0973814433987,286.1785987928427,706.364292906929,915.208801138267,293.396169111419,668.4749090977054,223.31597438754432,277.0604965160043,575.2170350926559,209.82682796561124
Africa_Western,PM,Power,NA,0,2.0601323,-1.9639293,21.478036560947988,73.02367528892259,350.97367627740005,1219.13384960202,56.48723516282881,51.77081917080701,2.4891525973391,59.20640802595717,102.97022438599585,3.811622048916
Africa_Western,PM,Residential/Commercial,NA,0,521.0409722,-362.2044951,2420.2131757697307,2675.0561502061105,2552.0324358947,683.5229887354,2735.4996281277504,2228.4362640628005,474.74819755990006,2621.9285370311,2152.5771127949,476.6438897286001
Africa_Western,PM,Transport,NA,0,131.259883,-102.5310258,55.65321628436898,55.18179485367999,70.639915408843,299.51844788639835,53.53770140686001,61.46927654677697,128.64762544947942,55.257778585899985,70.00725821166,152.04591708712383
Africa_Western,SO2,Agriculture,NA,0,63.4836576,-47.6127432,48.49104779345598,55.73344210044496,60.37136734537596,62.632148688738965,51.98581818510296,46.081010610076966,35.68152252826297,54.045048896146966,53.29657191195797,41.66361540470099
Africa_Western,SO2,Industry,NA,0,297.6191416,-71.7467288,135.152663933582,215.38638012545692,548.5429246022819,756.7698011532719,197.708104758275,473.335761965668,325.063747354027,225.282366951547,633.3853452001949,374.29665505022604
Africa_Western,SO2,Power,NA,0,53.8470972,-49.0179797,64.1212687,89.09320979,229.48147169999996,1215.5128450029988,45.72656086499999,43.192028666,91.7914370853719,78.38617667419989,157.9325931412999,74.93354448254988
Africa_Western,SO2,Residential/Commercial,NA,0,36.533287,-0.5848329,74.86764492,89.43854297,107.7099135,53.3343585,90.471316,100.7483884,51.0173336,88.67412334,100.26780570000001,51.7652969
Africa_Western,SO2,Transport,NA,0,2.3837903,-0.822955,119.36916566,118.0431623099999,145.63030208499998,586.767169307,113.32747502,125.61944070999995,251.3765147149999,118.32547879999998,144.02431574899998,297.0201049569
Africa_Western,VOC,Agriculture,NA,0,1361.029808,-671.3396792,3288.7867511818854,3840.587205078511,4307.4962539131675,4797.051358181314,3574.065876051818,3199.733262248038,2572.7931078783495,3693.75287816092,3658.9312744755703,3009.0066330267255
Africa_Western,VOC,Industry,NA,0,1012.486598,-278.500864,1498.87190969894,2479.7913296967604,5403.015453106006,11319.996578139348,2467.51023578493,5002.546329535316,8876.066174695,2444.0569676462596,4993.9652090000955,8871.07250714661
Africa_Western,VOC,Power,NA,0,3.4475005,-2.0827641,967.721093325998,1266.3420608239999,1213.183431916499,738.0683646885998,1172.5707771011,1041.802575285909,498.90074904597395,1164.6123492526199,1168.530652037924,501.09016278845695
Africa_Western,VOC,Residential/Commercial,NA,0,1003.6689,-588.0299082,4912.14671956,5711.468598820001,6712.455119630001,2502.9384347,5862.22765673,6641.5903084500005,3159.0838994999995,5693.00899952,6379.8264478500005,3212.7806895000003
Africa_Western,VOC,Transport,NA,0,735.0964624,-623.5074869,894.60838411,893.6253163499998,1504.4220016549998,5606.2809191629995,842.50196169,1274.587182299,2804.2767441012998,897.1012250199999,1485.663830864999,3235.9158045789986
Argentina,NH3,Agriculture,NA,0,1084.568924,-323.9045427,483.0922827599638,544.7136046312429,638.0763568882919,725.0237228058216,542.8595146377507,598.2253370991818,570.8645918204128,550.6747189865247,627.9882147949819,645.2642388242739
Argentina,NH3,Industry,NA,0,1.9819625,-1.6869696,2.09575270684999,2.69047344803,3.598942981853,4.68044131858699,2.62117245028,3.37363745776899,3.662141976479,2.6510275713500002,3.271917589545,3.526878113805
Argentina,NH3,Power,NA,0,0.1053314,-0.023924,1.2931162219999999,1.7736527604999999,2.4800636933,2.79927566921,1.1890631118,0.5388047024999999,0.024730225666,1.316810737,0.65307578649,0.034247855253
Argentina,NH3,Residential/Commercial,NA,0,0.4280034,0,32.838378158000005,34.1084339,34.967903515,31.64177024199999,34.459154176999995,34.164049377000005,30.401130290299992,33.948372556,33.944627307,30.3470597577
Argentina,NH3,Transport,NA,0,1.3991865000000001,0,2.282117846,1.7724643602199899,1.3347488960099898,1.74481932913999,1.71053663892999,1.20060892408999,1.02502045533999,1.74182377911999,1.19700746285,0.887144392582
Argentina,NOX,Agriculture,NA,0,200.0463386,-11.8506281,273.7592196726889,207.43134056953988,142.44066854656083,118.25747299928284,200.91718893733696,129.07878140123196,78.22193711686796,207.81093474040995,135.960466658971,87.54567832323785
Argentina,NOX,Industry,NA,0,94.8119276,-66.2065313,117.269421011,113.82419821399988,99.2973870021999,70.78583896246191,108.44228553399999,77.42544751659997,17.639294057758,112.20908965899989,77.9687700194998,12.630359283645989
Argentina,NOX,Power,NA,0,17.49253,-10.9508823,98.92519669629999,71.395908977,37.995549512000004,27.151941914209992,50.7208172848,22.75513805777998,47.11014280472297,56.6190891866,17.25464458315,25.36084720140099
Argentina,NOX,Residential/Commercial,NA,0,23.20538,-9.760774,122.342627,81.2037032,40.6931035,17.47299361,77.956076,32.805524500000004,6.945026333,80.2492621,31.654685439999998,6.3781395599999895
