"","Units","scenario","region","year","value"
"12909","MTC","Welfare_40constraint","China",2075,2089.92139281969
"12910","MTC","Welfare_40constraint","China",2080,1823.47243115299
"12911","MTC","Welfare_40constraint","China",2085,1589.18797853209
"12912","MTC","Welfare_40constraint","China",2090,1405.63897210142
"12913","MTC","Welfare_40constraint","China",2095,1264.08779351912
"12914","MTC","Welfare_40constraint","China",2100,1148.1724178945
"12915","MTC","Welfare_40constraint","Colombia",1975,6.369132129
"12916","MTC","Welfare_40constraint","Colombia",1990,15.57370341
"12917","MTC","Welfare_40constraint","Colombia",2005,17.907555673
"12918","MTC","Welfare_40constraint","Colombia",2010,21.705283382
"12919","MTC","Welfare_40constraint","Colombia",2015,26.053131339
"12920","MTC","Welfare_40constraint","Colombia",2020,28.3520137321
"12921","MTC","Welfare_40constraint","Colombia",2025,31.5518175686
"12922","MTC","Welfare_40constraint","Colombia",2030,34.2605516478
"12923","MTC","Welfare_40constraint","Colombia",2035,36.58332347799
"12924","MTC","Welfare_40constraint","Colombia",2040,39.92592442318
"12925","MTC","Welfare_40constraint","Colombia",2045,42.64208514607
"12926","MTC","Welfare_40constraint","Colombia",2050,45.41591020448
"12927","MTC","Welfare_40constraint","Colombia",2055,48.90724041562
"12928","MTC","Welfare_40constraint","Colombia",2060,52.420156223424
"12929","MTC","Welfare_40constraint","Colombia",2065,55.3660222751983
"12930","MTC","Welfare_40constraint","Colombia",2070,57.4497900003326
"12931","MTC","Welfare_40constraint","Colombia",2075,58.7674932524464
"12932","MTC","Welfare_40constraint","Colombia",2080,59.687678920514
"12933","MTC","Welfare_40constraint","Colombia",2085,59.3887583395233
"12934","MTC","Welfare_40constraint","Colombia",2090,58.6709618223995
"12935","MTC","Welfare_40constraint","Colombia",2095,57.3294884647951
"12936","MTC","Welfare_40constraint","Colombia",2100,55.6851192065528
"12937","MTC","Welfare_40constraint","EU-12",1975,136.100809179
"12938","MTC","Welfare_40constraint","EU-12",1990,280.6282376015
"12939","MTC","Welfare_40constraint","EU-12",2005,210.0585213476
"12940","MTC","Welfare_40constraint","EU-12",2010,205.6855990827
"12941","MTC","Welfare_40constraint","EU-12",2015,188.3831329395
"12942","MTC","Welfare_40constraint","EU-12",2020,198.21188074548
"12943","MTC","Welfare_40constraint","EU-12",2025,188.85931779341
"12944","MTC","Welfare_40constraint","EU-12",2030,185.336443841412
"12945","MTC","Welfare_40constraint","EU-12",2035,180.59141225149
"12946","MTC","Welfare_40constraint","EU-12",2040,177.195520850355
"12947","MTC","Welfare_40constraint","EU-12",2045,171.481935022694
"12948","MTC","Welfare_40constraint","EU-12",2050,168.646184829714
"12949","MTC","Welfare_40constraint","EU-12",2055,165.705087720354
"12950","MTC","Welfare_40constraint","EU-12",2060,161.261341695078
"12951","MTC","Welfare_40constraint","EU-12",2065,151.469567008906
"12952","MTC","Welfare_40constraint","EU-12",2070,138.918434268364
"12953","MTC","Welfare_40constraint","EU-12",2075,126.477155434909
"12954","MTC","Welfare_40constraint","EU-12",2080,102.803836831509
"12955","MTC","Welfare_40constraint","EU-12",2085,91.3427325753753
"12956","MTC","Welfare_40constraint","EU-12",2090,83.2854730965876
"12957","MTC","Welfare_40constraint","EU-12",2095,75.924756097676
"12958","MTC","Welfare_40constraint","EU-12",2100,70.4702264946627
"12959","MTC","Welfare_40constraint","EU-15",1975,432.7510657494
"12960","MTC","Welfare_40constraint","EU-15",1990,929.859702171
"12961","MTC","Welfare_40constraint","EU-15",2005,979.742588402
"12962","MTC","Welfare_40constraint","EU-15",2010,890.848455476
"12963","MTC","Welfare_40constraint","EU-15",2015,798.227475429
"12964","MTC","Welfare_40constraint","EU-15",2020,752.042396702592
"12965","MTC","Welfare_40constraint","EU-15",2025,670.837507048847
"12966","MTC","Welfare_40constraint","EU-15",2030,621.332936403243
"12967","MTC","Welfare_40constraint","EU-15",2035,560.337620931411
"12968","MTC","Welfare_40constraint","EU-15",2040,517.911420007886
"12969","MTC","Welfare_40constraint","EU-15",2045,424.673176397152
"12970","MTC","Welfare_40constraint","EU-15",2050,366.67525829459
"12971","MTC","Welfare_40constraint","EU-15",2055,313.74012544146
"12972","MTC","Welfare_40constraint","EU-15",2060,259.464945154649
"12973","MTC","Welfare_40constraint","EU-15",2065,194.476790519634
"12974","MTC","Welfare_40constraint","EU-15",2070,132.953838720958
"12975","MTC","Welfare_40constraint","EU-15",2075,76.918185654671
"12976","MTC","Welfare_40constraint","EU-15",2080,55.2566724901799
"12977","MTC","Welfare_40constraint","EU-15",2085,17.487984425365
"12978","MTC","Welfare_40constraint","EU-15",2090,-7.46733363173348
"12979","MTC","Welfare_40constraint","EU-15",2095,-41.4894096872638
"12980","MTC","Welfare_40constraint","EU-15",2100,-79.0867338235371
"12981","MTC","Welfare_40constraint","Europe_Eastern",1975,117.85551692
"12982","MTC","Welfare_40constraint","Europe_Eastern",1990,247.675883519
"12983","MTC","Welfare_40constraint","Europe_Eastern",2005,117.885666037
"12984","MTC","Welfare_40constraint","Europe_Eastern",2010,106.44560994581
"12985","MTC","Welfare_40constraint","Europe_Eastern",2015,77.797447255
"12986","MTC","Welfare_40constraint","Europe_Eastern",2020,77.4298341981
"12987","MTC","Welfare_40constraint","Europe_Eastern",2025,81.468769143468
"12988","MTC","Welfare_40constraint","Europe_Eastern",2030,86.629652578225
"12989","MTC","Welfare_40constraint","Europe_Eastern",2035,90.558689881504
"12990","MTC","Welfare_40constraint","Europe_Eastern",2040,93.844134810576
"12991","MTC","Welfare_40constraint","Europe_Eastern",2045,95.957627687419
"12992","MTC","Welfare_40constraint","Europe_Eastern",2050,97.131873209553
"12993","MTC","Welfare_40constraint","Europe_Eastern",2055,98.717617568979
"12994","MTC","Welfare_40constraint","Europe_Eastern",2060,99.4352977072386
"12995","MTC","Welfare_40constraint","Europe_Eastern",2065,97.1757211203011
"12996","MTC","Welfare_40constraint","Europe_Eastern",2070,95.3860094208878
"12997","MTC","Welfare_40constraint","Europe_Eastern",2075,91.387767964383
"12998","MTC","Welfare_40constraint","Europe_Eastern",2080,85.2588724530524
"12999","MTC","Welfare_40constraint","Europe_Eastern",2085,81.2643451398435
"13000","MTC","Welfare_40constraint","Europe_Eastern",2090,77.6225344874824
"13001","MTC","Welfare_40constraint","Europe_Eastern",2095,74.018558075452
"13002","MTC","Welfare_40constraint","Europe_Eastern",2100,70.7286396305191
"13003","MTC","Welfare_40constraint","Europe_Non_EU",1975,18.73753524
"13004","MTC","Welfare_40constraint","Europe_Non_EU",1990,76.309074155
"13005","MTC","Welfare_40constraint","Europe_Non_EU",2005,99.3109799888
"13006","MTC","Welfare_40constraint","Europe_Non_EU",2010,114.941747092
"13007","MTC","Welfare_40constraint","Europe_Non_EU",2015,130.42218688
"13008","MTC","Welfare_40constraint","Europe_Non_EU",2020,124.8546454563
"13009","MTC","Welfare_40constraint","Europe_Non_EU",2025,128.327917754883
"13010","MTC","Welfare_40constraint","Europe_Non_EU",2030,134.034737333736
"13011","MTC","Welfare_40constraint","Europe_Non_EU",2035,136.903753342916
"13012","MTC","Welfare_40constraint","Europe_Non_EU",2040,140.280373270691
"13013","MTC","Welfare_40constraint","Europe_Non_EU",2045,142.296211996217
"13014","MTC","Welfare_40constraint","Europe_Non_EU",2050,145.101533432766
"13015","MTC","Welfare_40constraint","Europe_Non_EU",2055,147.781100063052
"13016","MTC","Welfare_40constraint","Europe_Non_EU",2060,149.179254852031
"13017","MTC","Welfare_40constraint","Europe_Non_EU",2065,147.13709938795
"13018","MTC","Welfare_40constraint","Europe_Non_EU",2070,144.884235231306
"13019","MTC","Welfare_40constraint","Europe_Non_EU",2075,142.436171702912
"13020","MTC","Welfare_40constraint","Europe_Non_EU",2080,133.407400873476
"13021","MTC","Welfare_40constraint","Europe_Non_EU",2085,128.020579886285
"13022","MTC","Welfare_40constraint","Europe_Non_EU",2090,123.309332891202
"13023","MTC","Welfare_40constraint","Europe_Non_EU",2095,118.555235934653
"13024","MTC","Welfare_40constraint","Europe_Non_EU",2100,114.171995960492
"13025","MTC","Welfare_40constraint","European Free Trade Association",1975,12.14379534
"13026","MTC","Welfare_40constraint","European Free Trade Association",1990,21.75811492837
"13027","MTC","Welfare_40constraint","European Free Trade Association",2005,24.6155187721
"13028","MTC","Welfare_40constraint","European Free Trade Association",2010,24.8815505503
"13029","MTC","Welfare_40constraint","European Free Trade Association",2015,23.0077097018
"13030","MTC","Welfare_40constraint","European Free Trade Association",2020,23.703430419
"13031","MTC","Welfare_40constraint","European Free Trade Association",2025,20.69172120302
"13032","MTC","Welfare_40constraint","European Free Trade Association",2030,17.973354816462
"13033","MTC","Welfare_40constraint","European Free Trade Association",2035,-2.463130899971
"13034","MTC","Welfare_40constraint","European Free Trade Association",2040,-7.203645610747
"13035","MTC","Welfare_40constraint","European Free Trade Association",2045,-20.7765482595177
"13036","MTC","Welfare_40constraint","European Free Trade Association",2050,-21.787861986711
"13037","MTC","Welfare_40constraint","European Free Trade Association",2055,-24.3841067015981
"13038","MTC","Welfare_40constraint","European Free Trade Association",2060,-29.1963238630818
"13039","MTC","Welfare_40constraint","European Free Trade Association",2065,-36.5718788810564
"13040","MTC","Welfare_40constraint","European Free Trade Association",2070,-54.2398626128193
"13041","MTC","Welfare_40constraint","European Free Trade Association",2075,-76.3919523875308
"13042","MTC","Welfare_40constraint","European Free Trade Association",2080,-84.6503880518376
"13043","MTC","Welfare_40constraint","European Free Trade Association",2085,-102.229313988851
"13044","MTC","Welfare_40constraint","European Free Trade Association",2090,-129.7014217279
"13045","MTC","Welfare_40constraint","European Free Trade Association",2095,-173.458945714994
"13046","MTC","Welfare_40constraint","European Free Trade Association",2100,-200.008908047159
"13047","MTC","Welfare_40constraint","India",1975,34.41649251
"13048","MTC","Welfare_40constraint","India",1990,163.18165183716
"13049","MTC","Welfare_40constraint","India",2005,340.1312364533
"13050","MTC","Welfare_40constraint","India",2010,494.879989911
"13051","MTC","Welfare_40constraint","India",2015,627.89809054
"13052","MTC","Welfare_40constraint","India",2020,748.391509647064
"13053","MTC","Welfare_40constraint","India",2025,984.647212389276
"13054","MTC","Welfare_40constraint","India",2030,1192.19297903708
"13055","MTC","Welfare_40constraint","India",2035,1389.77015211319
"13056","MTC","Welfare_40constraint","India",2040,1583.49912256003
"13057","MTC","Welfare_40constraint","India",2045,1749.80669049027
"13058","MTC","Welfare_40constraint","India",2050,1914.15019440658
"13059","MTC","Welfare_40constraint","India",2055,2074.51832601809
"13060","MTC","Welfare_40constraint","India",2060,2218.32487779465
"13061","MTC","Welfare_40constraint","India",2065,2333.08832371134
"13062","MTC","Welfare_40constraint","India",2070,2424.01435310187
"13063","MTC","Welfare_40constraint","India",2075,2491.9644364138
"13064","MTC","Welfare_40constraint","India",2080,2381.09333428818
"13065","MTC","Welfare_40constraint","India",2085,2316.97045852577
"13066","MTC","Welfare_40constraint","India",2090,2263.30571538693
"13067","MTC","Welfare_40constraint","India",2095,2203.01430373541
"13068","MTC","Welfare_40constraint","India",2100,2139.05447443103
"13069","MTC","Welfare_40constraint","Indonesia",1975,7.993835958
"13070","MTC","Welfare_40constraint","Indonesia",1990,45.4573408636
"13071","MTC","Welfare_40constraint","Indonesia",2005,99.466121428
"13072","MTC","Welfare_40constraint","Indonesia",2010,111.345203998
"13073","MTC","Welfare_40constraint","Indonesia",2015,138.66394067
"13074","MTC","Welfare_40constraint","Indonesia",2020,166.869886786117
"13075","MTC","Welfare_40constraint","Indonesia",2025,193.521599805285
"13076","MTC","Welfare_40constraint","Indonesia",2030,220.809810906434
"13077","MTC","Welfare_40constraint","Indonesia",2035,242.700350452813
"13078","MTC","Welfare_40constraint","Indonesia",2040,262.312284416249
"13079","MTC","Welfare_40constraint","Indonesia",2045,276.49447586262
"13080","MTC","Welfare_40constraint","Indonesia",2050,289.498938947372
"13081","MTC","Welfare_40constraint","Indonesia",2055,301.404825002334
"13082","MTC","Welfare_40constraint","Indonesia",2060,311.496986452015
"13083","MTC","Welfare_40constraint","Indonesia",2065,317.744083241696
"13084","MTC","Welfare_40constraint","Indonesia",2070,322.005263362754
"13085","MTC","Welfare_40constraint","Indonesia",2075,321.665901249292
"13086","MTC","Welfare_40constraint","Indonesia",2080,316.371587788437
"13087","MTC","Welfare_40constraint","Indonesia",2085,310.545409314747
"13088","MTC","Welfare_40constraint","Indonesia",2090,302.099121570173
"13089","MTC","Welfare_40constraint","Indonesia",2095,292.338931248507
"13090","MTC","Welfare_40constraint","Indonesia",2100,281.521178037441
"13091","MTC","Welfare_40constraint","Japan",1975,147.4738014
"13092","MTC","Welfare_40constraint","Japan",1990,313.64693094
"13093","MTC","Welfare_40constraint","Japan",2005,347.5839550939
"13094","MTC","Welfare_40constraint","Japan",2010,325.341670738
"13095","MTC","Welfare_40constraint","Japan",2015,328.7782965561
"13096","MTC","Welfare_40constraint","Japan",2020,310.454221924
"13097","MTC","Welfare_40constraint","Japan",2025,270.9102307676
"13098","MTC","Welfare_40constraint","Japan",2030,244.1686760589
"13099","MTC","Welfare_40constraint","Japan",2035,213.8790143317
"13100","MTC","Welfare_40constraint","Japan",2040,194.2355062722
"13101","MTC","Welfare_40constraint","Japan",2045,152.315418679
"13102","MTC","Welfare_40constraint","Japan",2050,124.01056323359
"13103","MTC","Welfare_40constraint","Japan",2055,96.87438230834
"13104","MTC","Welfare_40constraint","Japan",2060,66.246393545811
"13105","MTC","Welfare_40constraint","Japan",2065,29.944403831067
"13106","MTC","Welfare_40constraint","Japan",2070,-2.9996293447876
"13107","MTC","Welfare_40constraint","Japan",2075,-33.7271898536303
"13108","MTC","Welfare_40constraint","Japan",2080,-45.5799505612186
"13109","MTC","Welfare_40constraint","Japan",2085,-64.4961223669675
"13110","MTC","Welfare_40constraint","Japan",2090,-78.1498801611526
"13111","MTC","Welfare_40constraint","Japan",2095,-90.3129400737733
"13112","MTC","Welfare_40constraint","Japan",2100,-99.3354980749273
"13113","MTC","Welfare_40constraint","Mexico",1975,25.944145795
"13114","MTC","Welfare_40constraint","Mexico",1990,82.275246768
"13115","MTC","Welfare_40constraint","Mexico",2005,127.44098939
"13116","MTC","Welfare_40constraint","Mexico",2010,134.929900723
"13117","MTC","Welfare_40constraint","Mexico",2015,136.24117106
"13118","MTC","Welfare_40constraint","Mexico",2020,140.1667568594
"13119","MTC","Welfare_40constraint","Mexico",2025,145.50357352552
"13120","MTC","Welfare_40constraint","Mexico",2030,152.03393142712
"13121","MTC","Welfare_40constraint","Mexico",2035,156.200632634
"13122","MTC","Welfare_40constraint","Mexico",2040,159.92473350043
"13123","MTC","Welfare_40constraint","Mexico",2045,162.42655514067
"13124","MTC","Welfare_40constraint","Mexico",2050,165.6798168324
"13125","MTC","Welfare_40constraint","Mexico",2055,172.53499918349
"13126","MTC","Welfare_40constraint","Mexico",2060,178.932845600943
"13127","MTC","Welfare_40constraint","Mexico",2065,184.140660959449
"13128","MTC","Welfare_40constraint","Mexico",2070,188.443789520531
"13129","MTC","Welfare_40constraint","Mexico",2075,191.484202956293
"13130","MTC","Welfare_40constraint","Mexico",2080,194.412107439618
"13131","MTC","Welfare_40constraint","Mexico",2085,194.032096906785
"13132","MTC","Welfare_40constraint","Mexico",2090,192.574606338832
"13133","MTC","Welfare_40constraint","Mexico",2095,190.040563809907
"13134","MTC","Welfare_40constraint","Mexico",2100,187.15337349258
"13135","MTC","Welfare_40constraint","Middle East",1975,93.796163
"13136","MTC","Welfare_40constraint","Middle East",1990,201.27123414
"13137","MTC","Welfare_40constraint","Middle East",2005,388.106756606
"13138","MTC","Welfare_40constraint","Middle East",2010,504.530635877
"13139","MTC","Welfare_40constraint","Middle East",2015,587.084176211
"13140","MTC","Welfare_40constraint","Middle East",2020,590.082102688988
"13141","MTC","Welfare_40constraint","Middle East",2025,599.372467393057
"13142","MTC","Welfare_40constraint","Middle East",2030,619.296052197951
"13143","MTC","Welfare_40constraint","Middle East",2035,633.906163263861
"13144","MTC","Welfare_40constraint","Middle East",2040,649.394421374044
"13145","MTC","Welfare_40constraint","Middle East",2045,663.014755576717
"13146","MTC","Welfare_40constraint","Middle East",2050,682.038634481497
"13147","MTC","Welfare_40constraint","Middle East",2055,706.509845710609
"13148","MTC","Welfare_40constraint","Middle East",2060,745.316503504766
"13149","MTC","Welfare_40constraint","Middle East",2065,793.84726177718
"13150","MTC","Welfare_40constraint","Middle East",2070,856.332646210477
"13151","MTC","Welfare_40constraint","Middle East",2075,909.681237775149
"13152","MTC","Welfare_40constraint","Middle East",2080,954.539347401264
"13153","MTC","Welfare_40constraint","Middle East",2085,982.253505810392
"13154","MTC","Welfare_40constraint","Middle East",2090,1003.81515023222
"13155","MTC","Welfare_40constraint","Middle East",2095,1013.80825365363
"13156","MTC","Welfare_40constraint","Middle East",2100,1012.53616213902
"13157","MTC","Welfare_40constraint","Pakistan",1975,3.89590699
"13158","MTC","Welfare_40constraint","Pakistan",1990,18.0003097982
"13159","MTC","Welfare_40constraint","Pakistan",2005,35.5339188484
"13160","MTC","Welfare_40constraint","Pakistan",2010,42.34560222037
"13161","MTC","Welfare_40constraint","Pakistan",2015,48.53482949179
"13162","MTC","Welfare_40constraint","Pakistan",2020,55.39814397168
"13163","MTC","Welfare_40constraint","Pakistan",2025,59.517683236626
"13164","MTC","Welfare_40constraint","Pakistan",2030,68.901973799295
"13165","MTC","Welfare_40constraint","Pakistan",2035,79.636046535436
"13166","MTC","Welfare_40constraint","Pakistan",2040,92.767775878961
"13167","MTC","Welfare_40constraint","Pakistan",2045,110.934862087914
"13168","MTC","Welfare_40constraint","Pakistan",2050,128.293010064798
"13169","MTC","Welfare_40constraint","Pakistan",2055,144.577328598608
"13170","MTC","Welfare_40constraint","Pakistan",2060,160.422050425156
"13171","MTC","Welfare_40constraint","Pakistan",2065,177.927430824387
"13172","MTC","Welfare_40constraint","Pakistan",2070,196.858557507256
"13173","MTC","Welfare_40constraint","Pakistan",2075,214.914193833515
"13174","MTC","Welfare_40constraint","Pakistan",2080,231.581471652769
"13175","MTC","Welfare_40constraint","Pakistan",2085,245.74565225217
"13176","MTC","Welfare_40constraint","Pakistan",2090,256.97393276798
"13177","MTC","Welfare_40constraint","Pakistan",2095,267.352746782973
"13178","MTC","Welfare_40constraint","Pakistan",2100,278.407375378433
"13179","MTC","Welfare_40constraint","Russia",1975,274.69758857
"13180","MTC","Welfare_40constraint","Russia",1990,687.3974359
"13181","MTC","Welfare_40constraint","Russia",2005,466.912014413
"13182","MTC","Welfare_40constraint","Russia",2010,482.792997844
"13183","MTC","Welfare_40constraint","Russia",2015,489.06468839
"13184","MTC","Welfare_40constraint","Russia",2020,529.767057074
"13185","MTC","Welfare_40constraint","Russia",2025,524.17429176128
"13186","MTC","Welfare_40constraint","Russia",2030,524.20024115558
"13187","MTC","Welfare_40constraint","Russia",2035,506.38928388791
"13188","MTC","Welfare_40constraint","Russia",2040,491.5266097848
"13189","MTC","Welfare_40constraint","Russia",2045,471.26975239206
"13190","MTC","Welfare_40constraint","Russia",2050,461.47643368931
"13191","MTC","Welfare_40constraint","Russia",2055,451.84110148483
"13192","MTC","Welfare_40constraint","Russia",2060,443.190683100422
"13193","MTC","Welfare_40constraint","Russia",2065,432.356788732405
"13194","MTC","Welfare_40constraint","Russia",2070,432.164069189037
"13195","MTC","Welfare_40constraint","Russia",2075,432.518729805703
"13196","MTC","Welfare_40constraint","Russia",2080,430.169751225281
"13197","MTC","Welfare_40constraint","Russia",2085,423.999379633187
"13198","MTC","Welfare_40constraint","Russia",2090,418.040817366852
"13199","MTC","Welfare_40constraint","Russia",2095,408.812804750464
"13200","MTC","Welfare_40constraint","Russia",2100,402.175534659794
"13201","MTC","Welfare_40constraint","South Africa",1975,30.56798
"13202","MTC","Welfare_40constraint","South Africa",1990,110.80587143884
"13203","MTC","Welfare_40constraint","South Africa",2005,135.97206984
"13204","MTC","Welfare_40constraint","South Africa",2010,147.49665812
"13205","MTC","Welfare_40constraint","South Africa",2015,144.376119075
"13206","MTC","Welfare_40constraint","South Africa",2020,131.636699876009
"13207","MTC","Welfare_40constraint","South Africa",2025,130.352554701924
"13208","MTC","Welfare_40constraint","South Africa",2030,138.197896384679
"13209","MTC","Welfare_40constraint","South Africa",2035,143.793049309994
"13210","MTC","Welfare_40constraint","South Africa",2040,149.461420623024
"13211","MTC","Welfare_40constraint","South Africa",2045,153.149804550206
"13212","MTC","Welfare_40constraint","South Africa",2050,158.534131769241
"13213","MTC","Welfare_40constraint","South Africa",2055,163.097443210204
"13214","MTC","Welfare_40constraint","South Africa",2060,166.998780080615
"13215","MTC","Welfare_40constraint","South Africa",2065,170.048799194729
"13216","MTC","Welfare_40constraint","South Africa",2070,171.30596375875
"13217","MTC","Welfare_40constraint","South Africa",2075,171.95237924102
"13218","MTC","Welfare_40constraint","South Africa",2080,147.813300840264
"13219","MTC","Welfare_40constraint","South Africa",2085,139.762722230342
"13220","MTC","Welfare_40constraint","South Africa",2090,133.858336584458
"13221","MTC","Welfare_40constraint","South Africa",2095,128.911517285639
"13222","MTC","Welfare_40constraint","South Africa",2100,124.392994905249
"13223","MTC","Welfare_40constraint","South America_Northern",1975,10.1968017872
"13224","MTC","Welfare_40constraint","South America_Northern",1990,29.4434832084
"13225","MTC","Welfare_40constraint","South America_Northern",2005,45.315720995466
"13226","MTC","Welfare_40constraint","South America_Northern",2010,57.9726238026
"13227","MTC","Welfare_40constraint","South America_Northern",2015,48.93943717643
"13228","MTC","Welfare_40constraint","South America_Northern",2020,33.2637715130507
"13229","MTC","Welfare_40constraint","South America_Northern",2025,34.6384437712097
"13230","MTC","Welfare_40constraint","South America_Northern",2030,38.2427543625949
"13231","MTC","Welfare_40constraint","South America_Northern",2035,38.6513915816358
"13232","MTC","Welfare_40constraint","South America_Northern",2040,40.685649461055
"13233","MTC","Welfare_40constraint","South America_Northern",2045,42.9019733117023
"13234","MTC","Welfare_40constraint","South America_Northern",2050,43.4316120979274
"13235","MTC","Welfare_40constraint","South America_Northern",2055,44.3507213136753
"13236","MTC","Welfare_40constraint","South America_Northern",2060,45.767696335106
"13237","MTC","Welfare_40constraint","South America_Northern",2065,48.960584341132
"13238","MTC","Welfare_40constraint","South America_Northern",2070,53.863811349984
"13239","MTC","Welfare_40constraint","South America_Northern",2075,59.124948068955
"13240","MTC","Welfare_40constraint","South America_Northern",2080,63.573718256838
"13241","MTC","Welfare_40constraint","South America_Northern",2085,67.2181577826218
"13242","MTC","Welfare_40constraint","South America_Northern",2090,69.6256546349144
"13243","MTC","Welfare_40constraint","South America_Northern",2095,70.8666105207613
"13244","MTC","Welfare_40constraint","South America_Northern",2100,72.1722837904523
"13245","MTC","Welfare_40constraint","South America_Southern",1975,11.4595868
"13246","MTC","Welfare_40constraint","South America_Southern",1990,24.219490149
"13247","MTC","Welfare_40constraint","South America_Southern",2005,40.53509607
"13248","MTC","Welfare_40constraint","South America_Southern",2010,54.05683784
"13249","MTC","Welfare_40constraint","South America_Southern",2015,62.114181952
"13250","MTC","Welfare_40constraint","South America_Southern",2020,67.172226425
"13251","MTC","Welfare_40constraint","South America_Southern",2025,71.1267052136
"13252","MTC","Welfare_40constraint","South America_Southern",2030,75.7981839417
"13253","MTC","Welfare_40constraint","South America_Southern",2035,79.25955722958
"13254","MTC","Welfare_40constraint","South America_Southern",2040,82.868898984
"13255","MTC","Welfare_40constraint","South America_Southern",2045,85.58474494286
"13256","MTC","Welfare_40constraint","South America_Southern",2050,88.61419211184
"13257","MTC","Welfare_40constraint","South America_Southern",2055,92.700521751238
"13258","MTC","Welfare_40constraint","South America_Southern",2060,97.0334061604646
"13259","MTC","Welfare_40constraint","South America_Southern",2065,100.361973014248
"13260","MTC","Welfare_40constraint","South America_Southern",2070,102.743401891885
"13261","MTC","Welfare_40constraint","South America_Southern",2075,103.842058270059
"13262","MTC","Welfare_40constraint","South America_Southern",2080,103.923364018514
"13263","MTC","Welfare_40constraint","South America_Southern",2085,102.384593950019
"13264","MTC","Welfare_40constraint","South America_Southern",2090,99.7194059364985
"13265","MTC","Welfare_40constraint","South America_Southern",2095,96.1072755181857
"13266","MTC","Welfare_40constraint","South America_Southern",2100,92.1966446522904
"13267","MTC","Welfare_40constraint","South Asia",1975,2.912686694
"13268","MTC","Welfare_40constraint","South Asia",1990,7.26684275803
"13269","MTC","Welfare_40constraint","South Asia",2005,18.837419710445
"13270","MTC","Welfare_40constraint","South Asia",2010,24.711533291581
"13271","MTC","Welfare_40constraint","South Asia",2015,36.472578583758
"13272","MTC","Welfare_40constraint","South Asia",2020,46.58537553657
"13273","MTC","Welfare_40constraint","South Asia",2025,55.0985244253491
"13274","MTC","Welfare_40constraint","South Asia",2030,65.4673803315364
"13275","MTC","Welfare_40constraint","South Asia",2035,76.2749521276892
"13276","MTC","Welfare_40constraint","South Asia",2040,88.2316252096113
"13277","MTC","Welfare_40constraint","South Asia",2045,101.002458647447
"13278","MTC","Welfare_40constraint","South Asia",2050,117.112799822813
"13279","MTC","Welfare_40constraint","South Asia",2055,136.931747661679
"13280","MTC","Welfare_40constraint","South Asia",2060,157.796071750437
"13281","MTC","Welfare_40constraint","South Asia",2065,177.798039369871
"13282","MTC","Welfare_40constraint","South Asia",2070,196.781263771094
"13283","MTC","Welfare_40constraint","South Asia",2075,216.090256481096
"13284","MTC","Welfare_40constraint","South Asia",2080,232.524918080388
"13285","MTC","Welfare_40constraint","South Asia",2085,248.454146252015
"13286","MTC","Welfare_40constraint","South Asia",2090,264.97381090663
"13287","MTC","Welfare_40constraint","South Asia",2095,281.730974455769
"13288","MTC","Welfare_40constraint","South Asia",2100,303.766284605728
"13289","MTC","Welfare_40constraint","South Korea",1975,10.74297788
"13290","MTC","Welfare_40constraint","South Korea",1990,76.419442411452
"13291","MTC","Welfare_40constraint","South Korea",2005,144.7092859435
"13292","MTC","Welfare_40constraint","South Korea",2010,169.81343217652
"13293","MTC","Welfare_40constraint","South Korea",2015,181.484604031588
"13294","MTC","Welfare_40constraint","South Korea",2020,178.279710749344
"13295","MTC","Welfare_40constraint","South Korea",2025,163.481380619215
"13296","MTC","Welfare_40constraint","South Korea",2030,148.277647144517
"13297","MTC","Welfare_40constraint","South Korea",2035,134.863914543317
"13298","MTC","Welfare_40constraint","South Korea",2040,125.624530973297
"13299","MTC","Welfare_40constraint","South Korea",2045,112.13458789629
"13300","MTC","Welfare_40constraint","South Korea",2050,101.943992168979
"13301","MTC","Welfare_40constraint","South Korea",2055,92.4804175316414
"13302","MTC","Welfare_40constraint","South Korea",2060,82.0954523077418
"13303","MTC","Welfare_40constraint","South Korea",2065,70.4506462780837
"13304","MTC","Welfare_40constraint","South Korea",2070,57.9492922902924
"13305","MTC","Welfare_40constraint","South Korea",2075,48.0150925437041
"13306","MTC","Welfare_40constraint","South Korea",2080,42.4926360261052
"13307","MTC","Welfare_40constraint","South Korea",2085,35.4625352526459
"13308","MTC","Welfare_40constraint","South Korea",2090,30.2356963167204
"13309","MTC","Welfare_40constraint","South Korea",2095,25.9442578323489
"13310","MTC","Welfare_40constraint","South Korea",2100,22.4133138054983
"13311","MTC","Welfare_40constraint","Southeast Asia",1975,38.19235903
"13312","MTC","Welfare_40constraint","Southeast Asia",1990,120.78878222142
"13313","MTC","Welfare_40constraint","Southeast Asia",2005,233.89700743198
"13314","MTC","Welfare_40constraint","Southeast Asia",2010,282.33468404
"13315","MTC","Welfare_40constraint","Southeast Asia",2015,326.69393828101
"13316","MTC","Welfare_40constraint","Southeast Asia",2020,378.269909704573
"13317","MTC","Welfare_40constraint","Southeast Asia",2025,424.057692536768
"13318","MTC","Welfare_40constraint","Southeast Asia",2030,462.727826903185
"13319","MTC","Welfare_40constraint","Southeast Asia",2035,492.174290908619
"13320","MTC","Welfare_40constraint","Southeast Asia",2040,520.975216270467
